date,state,daily
10/20/2020,Kedah,79
10/20/2020,Kelantan,96
10/20/2020,Melaka,5
10/20/2020,Negeri Sembilan,10
10/20/2020,Pahang,16
10/20/2020,Perak,52
10/20/2020,Perlis,4
10/20/2020,Pulau Pinang,77
10/20/2020,Sabah,15
10/20/2020,Sarawak,92
10/20/2020,Selangor,21
10/20/2020,Terengganu,22
10/20/2020,W.P. Kuala Lumpur,8
10/20/2020,W.P. Labuan,0
10/20/2020,W.P. Putrajaya,0
10/21/2020,Johor,83
10/21/2020,Kedah,84
10/21/2020,Kelantan,118
10/21/2020,Melaka,11
10/21/2020,Negeri Sembilan,16
10/21/2020,Pahang,24
10/21/2020,Perak,116
10/21/2020,Perlis,5
10/21/2020,Pulau Pinang,17
10/21/2020,Sabah,10
10/21/2020,Sarawak,86
10/21/2020,Selangor,19
10/21/2020,Terengganu,17
10/21/2020,W.P. Kuala Lumpur,9
10/21/2020,W.P. Labuan,0
10/21/2020,W.P. Putrajaya,0
10/22/2020,Johor,49
10/22/2020,Kedah,102
10/22/2020,Kelantan,107
10/22/2020,Melaka,17
10/22/2020,Negeri Sembilan,14
10/22/2020,Pahang,31
10/22/2020,Perak,101
10/22/2020,Perlis,5
10/22/2020,Pulau Pinang,22
10/22/2020,Sabah,15
10/22/2020,Sarawak,57
10/22/2020,Selangor,17
10/22/2020,Terengganu,14
10/22/2020,W.P. Kuala Lumpur,8
10/22/2020,W.P. Labuan,0
10/22/2020,W.P. Putrajaya,0
10/23/2020,Johor,28
10/23/2020,Kedah,26
10/23/2020,Kelantan,20
10/23/2020,Melaka,17
10/23/2020,Negeri Sembilan,7
10/23/2020,Pahang,23
10/23/2020,Perak,143
10/23/2020,Perlis,6
10/23/2020,Pulau Pinang,26
10/23/2020,Sabah,3
10/23/2020,Sarawak,111
10/23/2020,Selangor,70
10/23/2020,Terengganu,0
10/23/2020,W.P. Kuala Lumpur,7
10/23/2020,W.P. Labuan,0
10/23/2020,W.P. Putrajaya,0
10/24/2020,Johor,12
10/24/2020,Kedah,22
10/24/2020,Kelantan,129
10/24/2020,Melaka,48
10/24/2020,Negeri Sembilan,6
10/24/2020,Pahang,4
10/24/2020,Perak,5
10/24/2020,Perlis,1
10/24/2020,Pulau Pinang,12
10/24/2020,Sabah,5
10/24/2020,Sarawak,28
10/24/2020,Selangor,23
10/24/2020,Terengganu,8
10/24/2020,W.P. Kuala Lumpur,4
10/24/2020,W.P. Labuan,0
10/24/2020,W.P. Putrajaya,0
10/25/2020,Johor,77
10/25/2020,Kedah,86
10/25/2020,Kelantan,111
10/25/2020,Melaka,0
10/25/2020,Negeri Sembilan,1
10/25/2020,Pahang,2
10/25/2020,Perak,9
10/25/2020,Perlis,1
10/25/2020,Pulau Pinang,1
10/25/2020,Sabah,1
10/25/2020,Sarawak,40
10/25/2020,Selangor,1
10/25/2020,Terengganu,19
10/25/2020,W.P. Kuala Lumpur,3
10/25/2020,W.P. Labuan,0
10/25/2020,W.P. Putrajaya,0
10/26/2020,Johor,64
10/26/2020,Kedah,94
10/26/2020,Kelantan,139
10/26/2020,Melaka,10
10/26/2020,Negeri Sembilan,9
10/26/2020,Pahang,20
10/26/2020,Perak,61
10/26/2020,Perlis,8
10/26/2020,Pulau Pinang,75
10/26/2020,Sabah,10
10/26/2020,Sarawak,86
10/26/2020,Selangor,69
10/26/2020,Terengganu,21
10/26/2020,W.P. Kuala Lumpur,6
10/26/2020,W.P. Labuan,0
10/26/2020,W.P. Putrajaya,0
10/27/2020,Johor,58
10/27/2020,Kedah,114
10/27/2020,Kelantan,89
10/27/2020,Melaka,12
10/27/2020,Negeri Sembilan,6
10/27/2020,Pahang,29
10/27/2020,Perak,96
10/27/2020,Perlis,4
10/27/2020,Pulau Pinang,16
10/27/2020,Sabah,7
10/27/2020,Sarawak,73
10/27/2020,Selangor,62
10/27/2020,Terengganu,34
10/27/2020,W.P. Kuala Lumpur,4
10/27/2020,W.P. Labuan,0
10/27/2020,W.P. Putrajaya,0
10/28/2020,Johor,55
10/28/2020,Kedah,67
10/28/2020,Kelantan,103
10/28/2020,Melaka,10
10/28/2020,Negeri Sembilan,13
10/28/2020,Pahang,36
10/28/2020,Perak,117
10/28/2020,Perlis,6
10/28/2020,Pulau Pinang,17
10/28/2020,Sabah,7
10/28/2020,Sarawak,77
10/28/2020,Selangor,58
10/28/2020,Terengganu,50
10/28/2020,W.P. Kuala Lumpur,6
10/28/2020,W.P. Labuan,0
10/28/2020,W.P. Putrajaya,0
10/29/2020,Johor,9
10/29/2020,Kedah,26
10/29/2020,Kelantan,15
10/29/2020,Melaka,1
10/29/2020,Negeri Sembilan,2
10/29/2020,Pahang,5
10/29/2020,Perak,14
10/29/2020,Perlis,0
10/29/2020,Pulau Pinang,9
10/29/2020,Sabah,9
10/29/2020,Sarawak,18
10/29/2020,Selangor,38
10/29/2020,Terengganu,0
10/29/2020,W.P. Kuala Lumpur,2
10/29/2020,W.P. Labuan,0
10/29/2020,W.P. Putrajaya,0
10/30/2020,Johor,6
10/30/2020,Kedah,14
10/30/2020,Kelantan,28
10/30/2020,Melaka,16
10/30/2020,Negeri Sembilan,14
10/30/2020,Pahang,14
10/30/2020,Perak,165
10/30/2020,Perlis,3
10/30/2020,Pulau Pinang,22
10/30/2020,Sabah,7
10/30/2020,Sarawak,50
10/30/2020,Selangor,26
10/30/2020,Terengganu,7
10/30/2020,W.P. Kuala Lumpur,17
10/30/2020,W.P. Labuan,0
10/30/2020,W.P. Putrajaya,0
10/31/2020,Johor,9
10/31/2020,Kedah,85
10/31/2020,Kelantan,50
10/31/2020,Melaka,62
10/31/2020,Negeri Sembilan,1
10/31/2020,Pahang,1
10/31/2020,Perak,8
10/31/2020,Perlis,0
10/31/2020,Pulau Pinang,21
10/31/2020,Sabah,5
10/31/2020,Sarawak,16
10/31/2020,Selangor,13
10/31/2020,Terengganu,47
10/31/2020,W.P. Kuala Lumpur,13
10/31/2020,W.P. Labuan,0
10/31/2020,W.P. Putrajaya,0
11/1/2020,Johor,71
11/1/2020,Kedah,75
11/1/2020,Kelantan,96
11/1/2020,Melaka,47
11/1/2020,Negeri Sembilan,0
11/1/2020,Pahang,2
11/1/2020,Perak,5
11/1/2020,Perlis,0
11/1/2020,Pulau Pinang,5
11/1/2020,Sabah,1
11/1/2020,Sarawak,25
11/1/2020,Selangor,23
11/1/2020,Terengganu,11
11/1/2020,W.P. Kuala Lumpur,2
11/1/2020,W.P. Labuan,0
11/1/2020,W.P. Putrajaya,0
11/2/2020,Johor,88
11/2/2020,Kedah,126
11/2/2020,Kelantan,87
11/2/2020,Melaka,14
11/2/2020,Negeri Sembilan,5
11/2/2020,Pahang,16
11/2/2020,Perak,32
11/2/2020,Perlis,7
11/2/2020,Pulau Pinang,20
11/2/2020,Sabah,11
11/2/2020,Sarawak,73
11/2/2020,Selangor,21
11/2/2020,Terengganu,21
11/2/2020,W.P. Kuala Lumpur,7
11/2/2020,W.P. Labuan,0
11/2/2020,W.P. Putrajaya,0
11/3/2020,Johor,82
11/3/2020,Kedah,87
11/3/2020,Kelantan,96
11/3/2020,Melaka,21
11/3/2020,Negeri Sembilan,7
11/3/2020,Pahang,32
11/3/2020,Perak,77
11/3/2020,Perlis,4
11/3/2020,Pulau Pinang,13
11/3/2020,Sabah,14
11/3/2020,Sarawak,74
11/3/2020,Selangor,48
11/3/2020,Terengganu,22
11/3/2020,W.P. Kuala Lumpur,8
11/3/2020,W.P. Labuan,0
11/3/2020,W.P. Putrajaya,0
11/4/2020,Johor,46
11/4/2020,Kedah,73
11/4/2020,Kelantan,76
11/4/2020,Melaka,8
11/4/2020,Negeri Sembilan,14
11/4/2020,Pahang,25
11/4/2020,Perak,103
11/4/2020,Perlis,9
11/4/2020,Pulau Pinang,17
11/4/2020,Sabah,4
11/4/2020,Sarawak,65
11/4/2020,Selangor,88
11/4/2020,Terengganu,13
11/4/2020,W.P. Kuala Lumpur,5
11/4/2020,W.P. Labuan,0
11/4/2020,W.P. Putrajaya,0
11/5/2020,Johor,66
11/5/2020,Kedah,108
11/5/2020,Kelantan,81
11/5/2020,Melaka,11
11/5/2020,Negeri Sembilan,6
11/5/2020,Pahang,34
11/5/2020,Perak,87
11/5/2020,Perlis,4
11/5/2020,Pulau Pinang,20
11/5/2020,Sabah,12
11/5/2020,Sarawak,50
11/5/2020,Selangor,53
11/5/2020,Terengganu,13
11/5/2020,W.P. Kuala Lumpur,10
11/5/2020,W.P. Labuan,0
11/5/2020,W.P. Putrajaya,0
11/6/2020,Johor,6
11/6/2020,Kedah,23
11/6/2020,Kelantan,5
11/6/2020,Melaka,83
11/6/2020,Negeri Sembilan,15
11/6/2020,Pahang,22
11/6/2020,Perak,8
11/6/2020,Perlis,1
11/6/2020,Pulau Pinang,14
11/6/2020,Sabah,9
11/6/2020,Sarawak,89
11/6/2020,Selangor,33
11/6/2020,Terengganu,5
11/6/2020,W.P. Kuala Lumpur,13
11/6/2020,W.P. Labuan,0
11/6/2020,W.P. Putrajaya,0
11/7/2020,Johor,20
11/7/2020,Kedah,16
11/7/2020,Kelantan,70
11/7/2020,Melaka,147
11/7/2020,Negeri Sembilan,0
11/7/2020,Pahang,4
11/7/2020,Perak,7
11/7/2020,Perlis,0
11/7/2020,Pulau Pinang,13
11/7/2020,Sabah,1
11/7/2020,Sarawak,26
11/7/2020,Selangor,5
11/7/2020,Terengganu,8
11/7/2020,W.P. Kuala Lumpur,10
11/7/2020,W.P. Labuan,0
11/7/2020,W.P. Putrajaya,0
11/8/2020,Johor,49
11/8/2020,Kedah,84
11/8/2020,Kelantan,105
11/8/2020,Melaka,4
11/8/2020,Negeri Sembilan,0
11/8/2020,Pahang,2
11/8/2020,Perak,3
11/8/2020,Perlis,2
11/8/2020,Pulau Pinang,5
11/8/2020,Sabah,0
11/8/2020,Sarawak,18
11/8/2020,Selangor,7
11/8/2020,Terengganu,20
11/8/2020,W.P. Kuala Lumpur,14
11/8/2020,W.P. Labuan,0
11/8/2020,W.P. Putrajaya,0
11/9/2020,Johor,63
11/9/2020,Kedah,68
11/9/2020,Kelantan,117
11/9/2020,Melaka,2
11/9/2020,Negeri Sembilan,11
11/9/2020,Pahang,15
11/9/2020,Perak,51
11/9/2020,Perlis,11
11/9/2020,Pulau Pinang,16
11/9/2020,Sabah,17
11/9/2020,Sarawak,62
11/9/2020,Selangor,36
11/9/2020,Terengganu,29
11/9/2020,W.P. Kuala Lumpur,11
11/9/2020,W.P. Labuan,0
11/9/2020,W.P. Putrajaya,0
11/10/2020,Johor,80
11/10/2020,Kedah,87
11/10/2020,Kelantan,88
11/10/2020,Melaka,13
11/10/2020,Negeri Sembilan,12
11/10/2020,Pahang,30
11/10/2020,Perak,96
11/10/2020,Perlis,6
11/10/2020,Pulau Pinang,16
11/10/2020,Sabah,14
11/10/2020,Sarawak,60
11/10/2020,Selangor,31
11/10/2020,Terengganu,12
11/10/2020,W.P. Kuala Lumpur,6
11/10/2020,W.P. Labuan,0
11/10/2020,W.P. Putrajaya,0
11/11/2020,Johor,44
11/11/2020,Kedah,63
11/11/2020,Kelantan,3
11/11/2020,Melaka,5
11/11/2020,Negeri Sembilan,19
11/11/2020,Pahang,27
11/11/2020,Perak,121
11/11/2020,Perlis,10
11/11/2020,Pulau Pinang,7
11/11/2020,Sabah,16
11/11/2020,Sarawak,39
11/11/2020,Selangor,43
11/11/2020,Terengganu,22
11/11/2020,W.P. Kuala Lumpur,10
11/11/2020,W.P. Labuan,0
11/11/2020,W.P. Putrajaya,0
11/12/2020,Johor,38
11/12/2020,Kedah,72
11/12/2020,Kelantan,10
11/12/2020,Melaka,11
11/12/2020,Negeri Sembilan,12
11/12/2020,Pahang,16
11/12/2020,Perak,81
11/12/2020,Perlis,4
11/12/2020,Pulau Pinang,15
11/12/2020,Sabah,17
11/12/2020,Sarawak,54
11/12/2020,Selangor,45
11/12/2020,Terengganu,20
11/12/2020,W.P. Kuala Lumpur,10
11/12/2020,W.P. Labuan,0
11/12/2020,W.P. Putrajaya,0
11/13/2020,Johor,5
11/13/2020,Kedah,10
11/13/2020,Kelantan,2
11/13/2020,Melaka,26
11/13/2020,Negeri Sembilan,13
11/13/2020,Pahang,12
11/13/2020,Perak,231
11/13/2020,Perlis,6
11/13/2020,Pulau Pinang,8
11/13/2020,Sabah,9
11/13/2020,Sarawak,47
11/13/2020,Selangor,49
11/13/2020,Terengganu,0
11/13/2020,W.P. Kuala Lumpur,16
11/13/2020,W.P. Labuan,0
11/13/2020,W.P. Putrajaya,1
11/14/2020,Johor,3
11/14/2020,Kedah,15
11/14/2020,Kelantan,2
11/14/2020,Melaka,2
11/14/2020,Negeri Sembilan,0
11/14/2020,Pahang,0
11/14/2020,Perak,3
11/14/2020,Perlis,0
11/14/2020,Pulau Pinang,0
11/14/2020,Sabah,2
11/14/2020,Sarawak,24
11/14/2020,Selangor,2
11/14/2020,Terengganu,0
11/14/2020,W.P. Kuala Lumpur,8
11/14/2020,W.P. Labuan,0
11/14/2020,W.P. Putrajaya,0
11/15/2020,Johor,22
11/15/2020,Kedah,53
11/15/2020,Kelantan,17
11/15/2020,Melaka,0
11/15/2020,Negeri Sembilan,0
11/15/2020,Pahang,0
11/15/2020,Perak,2
11/15/2020,Perlis,2
11/15/2020,Pulau Pinang,3
11/15/2020,Sabah,1
11/15/2020,Sarawak,19
11/15/2020,Selangor,2
11/15/2020,Terengganu,3
11/15/2020,W.P. Kuala Lumpur,4
11/15/2020,W.P. Labuan,0
11/15/2020,W.P. Putrajaya,0
11/16/2020,Johor,57
11/16/2020,Kedah,107
11/16/2020,Kelantan,69
11/16/2020,Melaka,12
11/16/2020,Negeri Sembilan,10
11/16/2020,Pahang,22
11/16/2020,Perak,60
11/16/2020,Perlis,9
11/16/2020,Pulau Pinang,18
11/16/2020,Sabah,19
11/16/2020,Sarawak,64
11/16/2020,Selangor,73
11/16/2020,Terengganu,24
11/16/2020,W.P. Kuala Lumpur,17
11/16/2020,W.P. Labuan,0
11/16/2020,W.P. Putrajaya,0
11/17/2020,Johor,76
11/17/2020,Kedah,111
11/17/2020,Kelantan,95
11/17/2020,Melaka,5
11/17/2020,Negeri Sembilan,15
11/17/2020,Pahang,18
11/17/2020,Perak,64
11/17/2020,Perlis,5
11/17/2020,Pulau Pinang,20
11/17/2020,Sabah,26
11/17/2020,Sarawak,82
11/17/2020,Selangor,78
11/17/2020,Terengganu,23
11/17/2020,W.P. Kuala Lumpur,11
11/17/2020,W.P. Labuan,0
11/17/2020,W.P. Putrajaya,0
11/18/2020,Johor,85
11/18/2020,Kedah,64
11/18/2020,Kelantan,90
11/18/2020,Melaka,15
11/18/2020,Negeri Sembilan,12
11/18/2020,Pahang,31
11/18/2020,Perak,140
11/18/2020,Perlis,5
11/18/2020,Pulau Pinang,13
11/18/2020,Sabah,18
11/18/2020,Sarawak,43
11/18/2020,Selangor,94
11/18/2020,Terengganu,18
11/18/2020,W.P. Kuala Lumpur,12
11/18/2020,W.P. Labuan,0
11/18/2020,W.P. Putrajaya,0
11/19/2020,Johor,40
11/19/2020,Kedah,98
11/19/2020,Kelantan,58
11/19/2020,Melaka,12
11/19/2020,Negeri Sembilan,23
11/19/2020,Pahang,29
11/19/2020,Perak,94
11/19/2020,Perlis,5
11/19/2020,Pulau Pinang,10
11/19/2020,Sabah,23
11/19/2020,Sarawak,51
11/19/2020,Selangor,20
11/19/2020,Terengganu,13
11/19/2020,W.P. Kuala Lumpur,10
11/19/2020,W.P. Labuan,0
11/19/2020,W.P. Putrajaya,0
11/20/2020,Johor,7
11/20/2020,Kedah,13
11/20/2020,Kelantan,19
11/20/2020,Melaka,20
11/20/2020,Negeri Sembilan,13
11/20/2020,Pahang,29
11/20/2020,Perak,165
11/20/2020,Perlis,4
11/20/2020,Pulau Pinang,24
11/20/2020,Sabah,11
11/20/2020,Sarawak,129
11/20/2020,Selangor,43
11/20/2020,Terengganu,9
11/20/2020,W.P. Kuala Lumpur,27
11/20/2020,W.P. Labuan,0
11/20/2020,W.P. Putrajaya,0
11/21/2020,Johor,15
11/21/2020,Kedah,25
11/21/2020,Kelantan,45
11/21/2020,Melaka,3
11/21/2020,Negeri Sembilan,2
11/21/2020,Pahang,7
11/21/2020,Perak,9
11/21/2020,Perlis,0
11/21/2020,Pulau Pinang,6
11/21/2020,Sabah,6
11/21/2020,Sarawak,19
11/21/2020,Selangor,10
11/21/2020,Terengganu,24
11/21/2020,W.P. Kuala Lumpur,8
11/21/2020,W.P. Labuan,0
11/21/2020,W.P. Putrajaya,0
11/22/2020,Johor,45
11/22/2020,Kedah,77
11/22/2020,Kelantan,57
11/22/2020,Melaka,3
11/22/2020,Negeri Sembilan,0
11/22/2020,Pahang,9
11/22/2020,Perak,10
11/22/2020,Perlis,0
11/22/2020,Pulau Pinang,3
11/22/2020,Sabah,0
11/22/2020,Sarawak,17
11/22/2020,Selangor,2
11/22/2020,Terengganu,26
11/22/2020,W.P. Kuala Lumpur,5
11/22/2020,W.P. Labuan,0
11/22/2020,W.P. Putrajaya,1
11/23/2020,Johor,64
11/23/2020,Kedah,114
11/23/2020,Kelantan,56
11/23/2020,Melaka,43
11/23/2020,Negeri Sembilan,6
11/23/2020,Pahang,24
11/23/2020,Perak,41
11/23/2020,Perlis,9
11/23/2020,Pulau Pinang,33
11/23/2020,Sabah,8
11/23/2020,Sarawak,52
11/23/2020,Selangor,30
11/23/2020,Terengganu,5
11/23/2020,W.P. Kuala Lumpur,4
11/23/2020,W.P. Labuan,0
11/23/2020,W.P. Putrajaya,0
11/24/2020,Johor,90
11/24/2020,Kedah,112
11/24/2020,Kelantan,57
11/24/2020,Melaka,11
11/24/2020,Negeri Sembilan,9
11/24/2020,Pahang,27
11/24/2020,Perak,53
11/24/2020,Perlis,5
11/24/2020,Pulau Pinang,15
11/24/2020,Sabah,15
11/24/2020,Sarawak,57
11/24/2020,Selangor,34
11/24/2020,Terengganu,25
11/24/2020,W.P. Kuala Lumpur,29
11/24/2020,W.P. Labuan,0
11/24/2020,W.P. Putrajaya,3
11/25/2020,Johor,66
11/25/2020,Kedah,85
11/25/2020,Kelantan,40
11/25/2020,Melaka,12
11/25/2020,Negeri Sembilan,32
11/25/2020,Pahang,20
11/25/2020,Perak,139
11/25/2020,Perlis,3
11/25/2020,Pulau Pinang,14
11/25/2020,Sabah,12
11/25/2020,Sarawak,47
11/25/2020,Selangor,39
11/25/2020,Terengganu,15
11/25/2020,W.P. Kuala Lumpur,7
11/25/2020,W.P. Labuan,1
11/25/2020,W.P. Putrajaya,0
11/26/2020,Johor,33
11/26/2020,Kedah,110
11/26/2020,Kelantan,58
11/26/2020,Melaka,18
11/26/2020,Negeri Sembilan,16
11/26/2020,Pahang,22
11/26/2020,Perak,91
11/26/2020,Perlis,3
11/26/2020,Pulau Pinang,10
11/26/2020,Sabah,11
11/26/2020,Sarawak,51
11/26/2020,Selangor,27
11/26/2020,Terengganu,16
11/26/2020,W.P. Kuala Lumpur,7
11/26/2020,W.P. Labuan,0
11/26/2020,W.P. Putrajaya,0
11/27/2020,Johor,9
11/27/2020,Kedah,19
11/27/2020,Kelantan,5
11/27/2020,Melaka,14
11/27/2020,Negeri Sembilan,16
11/27/2020,Pahang,34
11/27/2020,Perak,156
11/27/2020,Perlis,9
11/27/2020,Pulau Pinang,13
11/27/2020,Sabah,9
11/27/2020,Sarawak,58
11/27/2020,Selangor,28
11/27/2020,Terengganu,25
11/27/2020,W.P. Kuala Lumpur,19
11/27/2020,W.P. Labuan,0
11/27/2020,W.P. Putrajaya,0
11/28/2020,Johor,3
11/28/2020,Kedah,22
11/28/2020,Kelantan,17
11/28/2020,Melaka,132
11/28/2020,Negeri Sembilan,4
11/28/2020,Pahang,5
11/28/2020,Perak,8
11/28/2020,Perlis,1
11/28/2020,Pulau Pinang,11
11/28/2020,Sabah,2
11/28/2020,Sarawak,33
11/28/2020,Selangor,9
11/28/2020,Terengganu,5
11/28/2020,W.P. Kuala Lumpur,7
11/28/2020,W.P. Labuan,0
11/28/2020,W.P. Putrajaya,0
11/29/2020,Johor,35
11/29/2020,Kedah,93
11/29/2020,Kelantan,52
11/29/2020,Melaka,0
11/29/2020,Negeri Sembilan,0
11/29/2020,Pahang,2
11/29/2020,Perak,6
11/29/2020,Perlis,1
11/29/2020,Pulau Pinang,3
11/29/2020,Sabah,0
11/29/2020,Sarawak,15
11/29/2020,Selangor,3
11/29/2020,Terengganu,18
11/29/2020,W.P. Kuala Lumpur,1
11/29/2020,W.P. Labuan,0
11/29/2020,W.P. Putrajaya,0
11/30/2020,Johor,83
11/30/2020,Kedah,103
11/30/2020,Kelantan,47
11/30/2020,Melaka,8
11/30/2020,Negeri Sembilan,13
11/30/2020,Pahang,12
11/30/2020,Perak,40
11/30/2020,Perlis,4
11/30/2020,Pulau Pinang,18
11/30/2020,Sabah,31
11/30/2020,Sarawak,62
11/30/2020,Selangor,39
11/30/2020,Terengganu,19
11/30/2020,W.P. Kuala Lumpur,3
11/30/2020,W.P. Labuan,0
11/30/2020,W.P. Putrajaya,0
12/1/2020,Johor,49
12/1/2020,Kedah,126
12/1/2020,Kelantan,58
12/1/2020,Melaka,68
12/1/2020,Negeri Sembilan,9
12/1/2020,Pahang,38
12/1/2020,Perak,62
12/1/2020,Perlis,2
12/1/2020,Pulau Pinang,15
12/1/2020,Sabah,22
12/1/2020,Sarawak,67
12/1/2020,Selangor,24
12/1/2020,Terengganu,18
12/1/2020,W.P. Kuala Lumpur,10
12/1/2020,W.P. Labuan,3
12/1/2020,W.P. Putrajaya,0
12/2/2020,Johor,50
12/2/2020,Kedah,52
12/2/2020,Kelantan,73
12/2/2020,Melaka,11
12/2/2020,Negeri Sembilan,14
12/2/2020,Pahang,30
12/2/2020,Perak,118
12/2/2020,Perlis,1
12/2/2020,Pulau Pinang,19
12/2/2020,Sabah,12
12/2/2020,Sarawak,44
12/2/2020,Selangor,28
12/2/2020,Terengganu,11
12/2/2020,W.P. Kuala Lumpur,12
12/2/2020,W.P. Labuan,0
12/2/2020,W.P. Putrajaya,0
12/3/2020,Johor,29
12/3/2020,Kedah,109
12/3/2020,Kelantan,44
12/3/2020,Melaka,16
12/3/2020,Negeri Sembilan,18
12/3/2020,Pahang,34
12/3/2020,Perak,73
12/3/2020,Perlis,2
12/3/2020,Pulau Pinang,19
12/3/2020,Sabah,16
12/3/2020,Sarawak,56
12/3/2020,Selangor,30
12/3/2020,Terengganu,11
12/3/2020,W.P. Kuala Lumpur,7
12/3/2020,W.P. Labuan,0
12/3/2020,W.P. Putrajaya,0
12/4/2020,Johor,3
12/4/2020,Kedah,20
12/4/2020,Kelantan,9
12/4/2020,Melaka,26
12/4/2020,Negeri Sembilan,9
12/4/2020,Pahang,17
12/4/2020,Perak,121
12/4/2020,Perlis,4
12/4/2020,Pulau Pinang,24
12/4/2020,Sabah,8
12/4/2020,Sarawak,115
12/4/2020,Selangor,32
12/4/2020,Terengganu,0
12/4/2020,W.P. Kuala Lumpur,21
12/4/2020,W.P. Labuan,0
12/4/2020,W.P. Putrajaya,1
12/5/2020,Johor,7
12/5/2020,Kedah,24
12/5/2020,Kelantan,20
12/5/2020,Melaka,66
12/5/2020,Negeri Sembilan,1
12/5/2020,Pahang,2
12/5/2020,Perak,7
12/5/2020,Perlis,0
12/5/2020,Pulau Pinang,16
12/5/2020,Sabah,4
12/5/2020,Sarawak,24
12/5/2020,Selangor,14
12/5/2020,Terengganu,4
12/5/2020,W.P. Kuala Lumpur,6
12/5/2020,W.P. Labuan,0
12/5/2020,W.P. Putrajaya,0
12/6/2020,Johor,40
12/6/2020,Kedah,79
12/6/2020,Kelantan,67
12/6/2020,Melaka,62
12/6/2020,Negeri Sembilan,2
12/6/2020,Pahang,2
12/6/2020,Perak,6
12/6/2020,Perlis,0
12/6/2020,Pulau Pinang,4
12/6/2020,Sabah,1
12/6/2020,Sarawak,18
12/6/2020,Selangor,2
12/6/2020,Terengganu,11
12/6/2020,W.P. Kuala Lumpur,3
12/6/2020,W.P. Labuan,0
12/6/2020,W.P. Putrajaya,0
12/7/2020,Johor,70
12/7/2020,Kedah,105
12/7/2020,Kelantan,91
12/7/2020,Melaka,17
12/7/2020,Negeri Sembilan,9
12/7/2020,Pahang,17
12/7/2020,Perak,38
12/7/2020,Perlis,4
12/7/2020,Pulau Pinang,22
12/7/2020,Sabah,17
12/7/2020,Sarawak,70
12/7/2020,Selangor,23
12/7/2020,Terengganu,26
12/7/2020,W.P. Kuala Lumpur,5
12/7/2020,W.P. Labuan,0
12/7/2020,W.P. Putrajaya,0
12/8/2020,Johor,46
12/8/2020,Kedah,124
12/8/2020,Kelantan,69
12/8/2020,Melaka,73
12/8/2020,Negeri Sembilan,15
12/8/2020,Pahang,56
12/8/2020,Perak,44
12/8/2020,Perlis,5
12/8/2020,Pulau Pinang,17
12/8/2020,Sabah,11
12/8/2020,Sarawak,50
12/8/2020,Selangor,35
12/8/2020,Terengganu,23
12/8/2020,W.P. Kuala Lumpur,5
12/8/2020,W.P. Labuan,0
12/8/2020,W.P. Putrajaya,1
12/9/2020,Johor,33
12/9/2020,Kedah,85
12/9/2020,Kelantan,63
12/9/2020,Melaka,13
12/9/2020,Negeri Sembilan,27
12/9/2020,Pahang,22
12/9/2020,Perak,119
12/9/2020,Perlis,2
12/9/2020,Pulau Pinang,14
12/9/2020,Sabah,17
12/9/2020,Sarawak,91
12/9/2020,Selangor,31
12/9/2020,Terengganu,11
12/9/2020,W.P. Kuala Lumpur,5
12/9/2020,W.P. Labuan,0
12/9/2020,W.P. Putrajaya,0
12/10/2020,Johor,27
12/10/2020,Kedah,107
12/10/2020,Kelantan,47
12/10/2020,Melaka,23
12/10/2020,Negeri Sembilan,10
12/10/2020,Pahang,12
12/10/2020,Perak,74
12/10/2020,Perlis,11
12/10/2020,Pulau Pinang,21
12/10/2020,Sabah,19
12/10/2020,Sarawak,64
12/10/2020,Selangor,17
12/10/2020,Terengganu,9
12/10/2020,W.P. Kuala Lumpur,7
12/10/2020,W.P. Labuan,0
12/10/2020,W.P. Putrajaya,0
12/11/2020,Johor,6
12/11/2020,Kedah,21
12/11/2020,Kelantan,5
12/11/2020,Melaka,17
12/11/2020,Negeri Sembilan,10
12/11/2020,Pahang,20
12/11/2020,Perak,157
12/11/2020,Perlis,1
12/11/2020,Pulau Pinang,18
12/11/2020,Sabah,10
12/11/2020,Sarawak,42
12/11/2020,Selangor,9
12/11/2020,Terengganu,2
12/11/2020,W.P. Kuala Lumpur,7
12/11/2020,W.P. Labuan,2
12/11/2020,W.P. Putrajaya,0
12/12/2020,Johor,7
12/12/2020,Kedah,41
12/12/2020,Kelantan,13
12/12/2020,Melaka,63
12/12/2020,Negeri Sembilan,0
12/12/2020,Pahang,3
12/12/2020,Perak,7
12/12/2020,Perlis,0
12/12/2020,Pulau Pinang,9
12/12/2020,Sabah,6
12/12/2020,Sarawak,31
12/12/2020,Selangor,14
12/12/2020,Terengganu,8
12/12/2020,W.P. Kuala Lumpur,5
12/12/2020,W.P. Labuan,0
12/12/2020,W.P. Putrajaya,0
12/13/2020,Johor,32
12/13/2020,Kedah,137
12/13/2020,Kelantan,80
12/13/2020,Melaka,68
12/13/2020,Negeri Sembilan,0
12/13/2020,Pahang,3
12/13/2020,Perak,3
12/13/2020,Perlis,0
12/13/2020,Pulau Pinang,1
12/13/2020,Sabah,2
12/13/2020,Sarawak,27
12/13/2020,Selangor,4
12/13/2020,Terengganu,8
12/13/2020,W.P. Kuala Lumpur,4
12/13/2020,W.P. Labuan,0
12/13/2020,W.P. Putrajaya,0
12/14/2020,Johor,60
12/14/2020,Kedah,103
12/14/2020,Kelantan,86
12/14/2020,Melaka,24
12/14/2020,Negeri Sembilan,12
12/14/2020,Pahang,26
